MAKE,MODEL,MYR,OL,OW,OH ,WB,CW ,A,B,C,D,E,F,G,TWF,TWR ,WDIST
CHEVROLET,SILVERADO 3500 REG CAB L/BOX 4X4 SRW,07,556,203,198,338,2763,132,278,46,86,133,100,117,174,171,N/A
CHEVROLET,SONIC 4DR SEDAN LS/LT/LTZ/RS,11,440,174,152,253,1245,97,51,35,81,103,89,98,151,151,62/38
CHEVROLET,SONIC 5DR HATCHBACK LS/LT/LTZ/RS,11,404,174,152,253,1259,97,121,35,82,103,89,62,151,151,62/38
CHEVROLET,SPARK 4DR HATCHBACK LS/LT,12,365,160,152,238,1050,80,104,37,85,104,75,52,141,141,63/37
CHEVROLET,SUBURBAN 1500 4DR SUV 4WD,07,565,201,195,330,2640,132,251,46,95,115,100,135,175,171,51/49
CHEVROLET,SUBURBAN 1500 4DR SUV RWD,07,565,201,195,330,2579,132,251,46,95,115,100,135,175,171,51/49
CHEVROLET,TAHOE 4DR SUV 4WD LS/LT/LTZ,06,513,197,196,295,2583,132,199,46,87,133,100,118,173,169,51/49
CHEVROLET,TAHOE 4DR SUV RWD LS/LT,06,513,197,196,295,2480,132,199,46,87,133,100,118,173,169,51/49
CHEVROLET,TRAVERSE LS/LT/LTZ AWD 4DR SUV,13,517,199,178,302,2197,118,210,39,91,118,102,113,171,170,55/45
CHEVROLET,TRAVERSE LS/LT/LTZ FWD 4DR SUV,13,517,199,178,302,2107,118,210,39,91,118,102,113,171,170,55/45
CHEVROLET,TRAX 4 LS/LT/LTZ DR SUV,13,426,178,167,256,1382,109,140,36,92,105,94,76,154,154,60/40
CHEVROLET,TRAX LT/LTZ AWD 4 DR SUV,13,426,178,167,256,1476,109,140,36,92,105,94,76,154,154,60/40
CHEVROLET,VOLT 4DR HATCHBACK,11,450,179,143,269,1715,119,67,33,82,110,99,81,155,157,61/39
CHRYSLER,200 4DR SEDAN LX/TOURING/LIMITED,11,487,184,139,277,1544,131,60,36,80,106,105,104,157,159,60/40
CHRYSLER,200 4DR SEDAN S,11,487,184,139,277,1622,131,60,36,80,106,105,104,157,159,60/40
CHRYSLER,200 CONVERTIBLE LX,11,495,184,147,277,1768,132,93,N/A,85,108,105,113,157,159,62/38
CHRYSLER,200 CONVERTIBLE TOURING/LIMITED/S,11,495,184,147,277,1814,132,93,N/A,85,108,105,113,157,159,62/38
CHRYSLER,300 4DR SEDAN 300 S/300C/300C LUXURY AWD,11,505,191,149,305,2047,139,63,34,89,118,92,108,163,162,54/46
CHRYSLER,300 4DR SEDAN 300 TOURING/300 S RWD,11,505,191,149,305,1797,139,63,34,89,118,92,108,163,162,52/48
CHRYSLER,300 4DR SEDAN 300C/300C LUXURY RWD,11,505,191,149,305,1937,139,63,34,89,118,92,108,163,162,54/46
CHRYSLER,300 SRT,12,509,191,148,305,1937,141,66,33,88,117,94,110,161,160,54/46
CHRYSLER,TOWN & COUNTRY 4DR MINIVAN TOURING/TOURING-L/,08,514,200,172,308,2115,102,219,47,88,140,95,111,167,165,56/44
DODGE,AVENGER 4DR SEDAN CANADA VALUE PACKAGE/SXT,11,489,185,148,277,1539,129,65,35,81,106,102,108,158,159,56/44
DODGE,AVENGER 4DR SEDAN R/T,11,489,185,148,277,1636,129,65,35,81,106,102,108,158,159,56/44
DODGE,CHALLENGER 2DR COUPE RWD R/T/R/T CLASSIC,09,502,192,145,295,1852,137,84,30,85,119,95,112,160,162,56/44
DODGE,CHALLENGER 2DR COUPE RWD SRT,09,502,192,145,295,1891,137,84,30,85,119,95,112,160,162,56/44
DODGE,CHALLENGER 2DR COUPE RWD SXT/SXT PLUS/RALLY R,09,502,192,145,295,1739,137,84,30,85,119,95,112,160,162,56/44
DODGE,CHARGER 4DR SEDAN R/T AWD,11,508,191,148,305,2018,139,71,34,84,117,92,110,161,162,56/44
DODGE,CHARGER 4DR SEDAN RWD R/T/R/T ROAD AND TRACK/,11,508,191,148,305,1929,139,71,34,84,117,92,110,161,162,56/44
DODGE,CHARGER 4DR SEDAN RWD SE/SXT/SXT PLUS,11,508,191,148,305,1797,139,71,34,84,117,92,110,161,162,56/44
DODGE,CHARGER 4DR SEDAN SRT/SRT SUPERBEE,11,508,191,148,305,1979,139,71,34,84,117,92,110,161,162,56/44
DODGE,CHARGER 4DR SEDAN SXT AWD/SXT PLUS AWD,11,508,191,148,305,1883,139,71,34,84,117,92,110,161,162,56/44
DODGE,DART SE/SXT/RALLYE/AERO/LIMITED/GT 4DR SEDAN,13,468,183,147,271,1471,121,50,36,79,111,98,99,157,158,61/39
DODGE,DURANGO 4DR SUV AWD V6 SXT/LIMITED/CITADEL,11,508,193,180,304,2262,131,218,40,96,125,86,118,162,163,56/44
DODGE,DURANGO 4DR SUV AWD V8 R/T/LIMITED/CITADEL,11,508,193,180,304,2418,131,218,40,96,125,86,118,162,163,56/44
DODGE,GRAND CARAVAN 4DR VAN FWD CVP/SE PLUS/SXT/SXT,08,514,200,172,308,2050,102,219,47,89,135,96,111,167,165,56/44
DODGE,JOURNEY 4DR SUV AWD R/T/R/T RALLYE,08,489,183,170,289,1926,112,184,41,87,122,100,100,157,158,56/44
DODGE,JOURNEY 4DR SUV FWD CANADA VALUE PACKAGE/SE P,08,489,183,170,289,1735,112,184,41,87,122,100,100,157,158,56/44
DODGE,JOURNEY 4DR SUV FWD LIMITED,08,489,183,170,289,1834,112,184,41,87,122,100,100,157,158,56/44
FERRARI,458 SPIDER 2DR CONVERTIBLE RWD,12,453,194,121,265,1430,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42/58
FERRARI,458 ITALIA 2DR COUPE RWD,10,453,194,121,265,1380,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42/58
FERRARI,CALIFORNIA 2DR COUPE RWD,09,456,190,131,267,1735,N/A,N/A,N/A,N/A,N/A,N/A,N/A,168,166,47/53
FERRARI,F12 BERLINETTA 2DR COUPE RWD,13,462,194,127,272,1630,N/A,N/A,N/A,N/A,N/A,N/A,N/A,167,162,46/54
FERRARI,FF 2DR COUPE AWD,12,491,196,138,299,1880,N/A,N/A,N/A,N/A,N/A,N/A,N/A,167,163,47/53
FIAT,500 2 DR HATCHBACK POP/SPORT/LOUNGE,11,355,163,152,230,1068,80,61,37,84,101,71,54,142,140,62/38
FIAT,500 2 DR HATCHBACK TURBO/ABARTH,12,367,163,150,230,1130,88,37,34,85,104,78,59,141,141,62/38
FIAT,500C 2 DR HATCHBACK CONVERTIBLE POP/LOUNGE,11,355,163,152,230,1098,80,61,37,84,101,71,54,142,140,63/37
FIAT,500C 2 DR HATCHBACK CONVERTIBLE TURBO/ABARTH,12,367,163,150,230,1130,88,37,34,85,104,78,59,141,141,62/38
FIAT,500L 4DR HATCHBACK POP/SPORT/TREKKING/LOUNGE,13,425,179,165,261,1476,93,137,40,87,110,86,78,151,151,61/39
FORD,C-MAX ENERGI 4DR HATCHBACK,12,442,183,162,265,1750,98,150,43,89,117,91,86,154,153,59/41
FORD,C-MAX HYBRID 4DR HATCHBACK,12,442,183,162,265,1636,98,150,43,89,117,91,86,154,153,59/41
FORD,E-150 ECONOLINE VAN,08,550,202,209,351,2107,99,276,56,96,165,87,112,178,170,58/42
FORD,E-150 ECONOLINE VAN EXTENDED,08,600,202,216,351,2228,99,326,55,95,166,87,162,178,169,53/47
FORD,E-150 ECONOLINE WAGON,08,550,202,209,351,2322,99,276,53,96,165,87,112,178,170,55/45
FORD,E-250 ECONOLINE VAN,08,550,202,216,351,2268,99,276,55,95,166,87,112,178,169,56/44
FORD,E-250 ECONOLINE VAN EXTENDED,08,600,202,216,351,2328,99,326,55,95,166,87,162,178,169,53/47
FORD,E-350 SD ECONOLINE VAN,08,550,202,212,351,2419,99,276,55,95,166,87,112,178,169,N/A
FORD,E-350 SD ECONOLINE VAN EXTENDED,08,600,202,212,351,2484,99,326,55,95,166,87,162,178,169,N/A
FORD,E-350 SD ECONOLINE WAGON,08,550,202,212,351,2546,99,276,56,96,166,87,112,178,169,59/41
FORD,E-350 SD ECONOLINE WAGON EXTENDED,08,600,202,212,351,2683,99,326,55,95,166,87,162,178,169,54/46
FORD,EDGE 4DR SUV AWD SEL/LIMITED/SPORT,10,468,193,170,282,1993,115,157,37,83,126,92,94,166,166,57/43
FORD,EDGE 4DR SUV FWD SE/SEL/LIMITED,10,468,193,170,282,1852,115,157,37,83,126,92,94,166,166,58/42
FORD,ESCAPE 4DR SUV AWD SE/TITANIUM,12,454,184,168,269,1713,105,166,40,89,114,93,92,156,157,57/43
FORD,ESCAPE 4DR SUV FWD S/SE/TITANIUM,12,454,184,168,269,1635,105,166,40,89,114,93,92,156,157,57/43
FORD,EXPEDITION 4WD SUV XLT/LIMITED,07,523,200,196,302,2633,135,213,51,82,96,100,121,169,168,50/50
FORD,EXPEDITION MAX 4WD SUV LIMITED,07,562,200,197,333,2792,135,252,51,82,96,100,129,169,168,50/50
FORD,EXPLORER 4DR SUV AWD BASE/XLT/LIMITED/SPORT,11,501,200,179,286,2146,118,197,40,95,127,96,117,170,170,54/46
FORD,EXPLORER 4DR SUV FWD BASE/XLT,11,501,200,179,286,2067,118,197,40,95,127,96,117,170,170,54/46
FORD,F-150 P/U REG CAB 6.5-FT BOX 2WD/TREMOR,09,533,200,190,320,2173,132,245,44,96,136,98,116,170,170,56/44
FORD,F-150 P/U REG CAB 6.5-FT BOX 4X4,09,533,200,193,320,2283,132,245,44,96,136,98,116,170,170,56/44
FORD,F-150 P/U REG CAB 8-FT BOX 2WD,09,581,200,194,368,2223,132,292,44,96,136,98,116,170,170,56/44
FORD,F-150 P/U REG CAB 8-FT BOX 4X4,09,581,200,193,368,2327,132,292,44,96,136,98,116,170,170,56/44
FORD,F-150 P/U SUPER CAB 6.5-FT BOX 2WD,09,581,200,182,368,2360,132,292,44,96,136,98,116,170,170,56/44
FORD,F-150 P/U SUPER CAB 6.5-FT BOX 4X4,09,581,200,193,368,2484,132,292,44,96,136,98,116,170,170,56/44
FORD,F-150 P/U SUPER CAB 8-FT BOX 2WD,09,628,200,193,414,2412,132,339,44,96,136,98,116,170,170,56/44
FORD,F-150 P/U SUPER CAB 8-FT BOX 4X4,09,628,200,195,414,2549,132,339,44,96,136,98,116,170,170,56/44
FORD,F-150 P/U SUPER CREW 5.5-FT BOX 2WD,09,581,200,189,368,2402,132,292,44,96,136,98,116,170,170,56/44
FORD,F-150 P/U SUPER CREW 5.5-FT BOX 4X4,09,581,200,194,368,2574,132,292,44,96,136,98,116,170,170,56/44
FORD,F-150 P/U SUPER CREW 6.5-FT BOX 2WD,09,611,200,189,398,2440,132,323,44,96,136,98,116,170,170,56/44
FORD,F-150 P/U SUPER CREW 6.5-FT BOX 4X4,09,611,200,194,398,2600,132,323,44,96,136,98,116,170,170,56/44
FORD,F-150 SVT RAPTOR SUPER CAB 5.5-FT BOX,10,553,219,199,339,2724,139,265,46,95,136,98,116,188,187,N/A
FORD,F-150 SVT RAPTOR SUPER CREW 5.5-FT BOX,10,581,219,199,368,2812,139,292,46,95,136,98,116,188,187,N/A
FORD,F-250 SD P/U CREW CAB L/BOX,11,657,203,196,439,2962,145,371,50,89,142,97,121,174,171,N/A
FORD,F-250 SD P/U CREW CAB L/BOX 4X4,11,657,203,203,439,3148,145,371,50,89,142,97,121,174,171,N/A
FORD,F-250 SD P/U CREW CAB S/BOX,11,617,203,197,399,2912,145,331,50,89,142,97,121,174,171,N/A
FORD,F-250 SD P/U CREW CAB S/BOX 4X4,11,617,203,202,399,3099,145,331,50,89,142,97,121,174,171,N/A
FORD,F-250 SD P/U REG CAB L/BOX,11,568,203,195,350,2693,145,282,50,89,142,97,121,174,171,N/A
FORD,F-250 SD P/U REG CAB L/BOX 4X4,11,568,203,201,350,2888,145,282,50,89,142,97,121,174,171,N/A
FORD,F-250 SD P/U SUPER CAB L/BOX,11,621,203,195,403,2851,145,335,50,89,142,97,121,174,171,N/A
FORD,F-250 SD P/U SUPER CAB L/BOX 4x4,11,621,203,201,403,3053,145,335,50,89,142,97,121,174,171,N/A
FORD,F-250 SD P/U SUPER CAB S/BOX,11,581,203,196,363,2810,145,295,50,89,142,97,121,174,171,N/A
FORD,F-250 SD P/U SUPER CAB S/BOX 4X4,11,581,203,202,363,3005,145,295,50,89,142,97,121,174,171,N/A
FORD,F-350 SD P/U CREW CAB L/BOX,11,657,203,196,439,3000,145,371,50,89,142,97,121,174,171,N/A
FORD,F-350 SD P/U CREW CAB L/BOX 4X4,11,657,203,205,439,3166,145,371,50,89,142,97,121,174,171,N/A
FORD,F-350 SD P/U CREW CAB L/BOX DRW,11,657,244,196,439,3130,145,371,50,89,142,97,121,174,190,N/A
FORD,F-350 SD P/U CREW CAB L/BOX DRW 4X4,11,657,244,203,439,3325,145,371,50,89,142,97,121,174,190,N/A
FORD,F-350 SD P/U CREW CAB S/BOX,11,617,203,196,399,2921,145,331,50,89,142,97,121,174,171,N/A
FORD,F-350 SD P/U CREW CAB S/BOX 4X4,11,617,203,205,399,3121,145,331,50,89,142,97,121,174,171,N/A
FORD,F-350 SD P/U REG CAB L/BOX,11,568,203,194,350,2676,145,282,50,89,142,97,121,174,171,N/A
FORD,F-350 SD P/U REG CAB L/BOX 4X4,11,568,203,203,350,2917,145,282,50,89,142,97,121,174,171,N/A
FORD,F-350 SD P/U REG CAB L/BOX DRW,11,568,244,195,350,2826,145,282,50,89,142,97,121,174,190,N/A
FORD,F-350 SD P/U REG CAB L/BOX DRW 4X4,11,568,244,202,350,3048,145,282,50,89,142,97,121,174,190,N/A
FORD,F-350 SD P/U SUPER CAB L/BOX,11,621,203,195,403,2862,145,335,50,89,142,97,121,174,171,N/A
FORD,F-350 SD P/U SUPER CAB L/BOX 4X4,11,621,203,204,403,3071,145,335,50,89,142,97,121,174,171,N/A
FORD,F-350 SD P/U SUPER CAB L/BOX DRW,11,621,244,195,403,3021,145,335,50,89,142,97,121,174,190,N/A
FORD,F-350 SD P/U SUPER CAB L/BOX DRW 4X4,11,621,244,202,403,3225,145,335,50,89,142,97,121,174,190,N/A
FORD,F-350 SD P/U SUPER CAB S/BOX,11,581,203,195,363,2826,145,295,50,89,142,97,121,174,171,N/A
FORD,F-350 SD P/U SUPER CAB S/BOX 4X4,11,581,203,204,363,3025,145,295,50,89,142,97,121,174,171,N/A
FORD,F-450 SD P/U CREW CAB L/BOX DRW 4X4,11,657,244,202,439,3674,145,371,50,89,142,97,121,174,190,N/A
FORD,FIESTA 4DR HATCH S/SE/TITANIUM,13,406,172,148,249,1170,99,121,35,80,104,85,72,147,145,59/41
FORD,FIESTA 4DR SEDAN S/SE/TITANIUM,13,440,172,148,249,1215,99,51,33,80,103,85,106,146,145,59/41
FORD,FIESTA ST 4DR HATCHBACK,13,407,172,145,249,1244,99,122,35,82,104,85,73,147,145,59/41
FORD,FLEX 5DR CUV AWD SEL/LIMITED,08,513,193,172,300,2195,130,220,42,96,126,97,114,167,167,54/46
FORD,FLEX 5DR CUV FWD SE/SEL/LIMITED,08,513,193,172,300,2027,130,220,42,96,126,97,114,167,167,54/46
FORD,FOCUS 4DR HATCHBACK SE/TITANIUM,11,436,183,147,265,1327,105,143,36,80,110,90,82,154,154,60/40
FORD,FOCUS 4DR SEDAN S/SE/TITANIUM,11,453,183,147,265,1340,106,43,36,81,110,89,99,155,152,60/40
FORD,FOCUS ELECTRIC 4D HATCHBACK,12,438,182,148,265,1666,107,142,37,81,111,92,81,154,151,49/51
FORD,FOCUS ST 4DR HATCHBACK,12,437,186,148,265,1475,105,142,37,81,109,90,82,153,154,60/40
FORD,FUSION 4DR SEDAN ENERGI SE/ENERGI TITANIUM,12,488,186,146,284,1775,122,50,35,84,116,94,110,160,160,59/41
FORD,FUSION 4DR SEDAN HYBRID/TITANIUM/HYBRID TITAN,12,488,186,146,284,1651,122,50,35,84,116,94,110,160,160,59/41
FORD,FUSION 4DR SEDAN S/SE,12,488,186,146,284,1554,122,50,35,84,116,94,110,160,160,59/41
FORD,MUSTANG 2DR CONVERTIBLE RWD/V6 PREMIUM,10,478,188,142,272,1814,158,72,N/A,80,123,93,113,158,160,53/47
FORD,MUSTANG 2DR COUPE RWD/V6 PREMIUM,10,478,188,142,272,1701,158,65,32,80,118,93,113,158,160,53/47
FORD,MUSTANG GT 2DR CONVERTIBLE RWD,10,478,188,142,272,1687,158,72,N/A,80,123,93,113,158,160,53/47
FORD,MUSTANG GT 2DR COUPE RWD,10,478,188,142,272,1634,158,65,32,80,118,93,113,158,160,53/47
FORD,POLICE INTERCEPTOR SEDAN,10,516,194,154,287,1923,139,70,32,85,119,103,126,168,168,N/A
FORD,POLICE INTERCEPTOR UTILITY,11,501,200,179,286,2173,118,197,40,95,127,96,117,170,170,N/A
FORD,SHELBY GT500 4DR CONVERTIBLE RWD,10,478,188,144,272,1833,157,72,N/A,80,123,93,113,158,159,53/47
FORD,SHELBY GT500 4DR COUPE RWD,10,478,188,144,272,1778,157,65,32,80,118,93,113,158,159,53/47
FORD,TAURUS SE/SEL 4DR SEDAN FWD,10,516,194,154,287,1822,139,70,32,85,119,103,126,168,168,60/40
FORD,TAURUS SEL/LIMITED/SHO 4DR SEDAN AWD,10,516,194,154,287,1918,139,70,32,85,119,103,126,168,168,60/40
FORD,TRANSIT CONNECT VAN XL/XLT,13,481,184,179,306,1621,90,217,49,86,119,87,88,156,158,55/45
FORD,TRANSIT CONNECT WAGON XL/XLT/TITANIUM,13,481,184,179,306,1799,90,217,49,86,119,87,88,156,158,55/45
GMC,1500 SAVANA CARGO VAN SWB,03,569,202,207,343,2231,91,291,54,99,146,101,124,173,172,53/47
GMC,1500 SAVANA CARGO VAN SWB AWD,03,569,202,207,343,2367,91,291,54,99,146,101,124,173,172,53/47
GMC,1500 SAVANA PASSENGER VAN SWB,03,569,202,207,343,2494,91,291,54,99,146,101,124,173,172,53/47
GMC,1500 SAVANA PASSENGER VAN SWB AWD,03,569,202,207,343,2367,91,291,54,99,146,101,124,173,172,53/47
GMC,2500 SAVANA CARGO VAN LWB,03,620,202,208,394,2497,91,342,54,99,146,101,124,173,172,53/47
GMC,2500 SAVANA CARGO VAN SWB,03,569,202,207,343,2400,91,291,54,99,146,101,124,173,172,53/47
GMC,2500 SAVANA PASSENGER VAN SWB,03,569,202,207,343,2664,91,291,54,99,146,101,124,173,172,53/47
GMC,3500 SAVANA CARGO VAN LWB,03,620,202,208,394,2525,91,342,54,99,146,101,124,173,172,53/47
GMC,3500 SAVANA CARGO VAN SWB,03,569,202,207,343,2361,91,291,54,99,146,101,124,173,172,53/47
GMC,3500 SAVANA PASSENGER VAN LWB,03,620,202,208,394,2906,91,342,54,99,146,101,124,173,172,53/47
GMC,3500 SAVANA PASSENGER VAN SWB,03,569,202,207,343,2761,91,291,54,99,146,101,124,173,172,53/47
GMC,ACADIA 4DR SUV AWD SLE/SLT/DENALI,13,511,200,185,302,2219,106,207,41,89,114,98,111,171,170,55/45
GMC,ACADIA 4DR SUV FWD SLE/SLT,13,511,200,185,302,2130,106,207,41,89,114,98,111,171,170,55/45
GMC,SIERRA 1500 CREW CAB M/BOX 2WD,13,598,203,187,389,2320,136,328,44,89,129,100,108,175,172,57/43
GMC,SIERRA 1500 CREW CAB M/BOX 4X4,13,598,203,188,389,2409,136,328,44,89,129,100,108,175,172,59/41
GMC,SIERRA 1500 CREW CAB M/BOX DENALI,13,598,203,188,389,2456,136,328,44,89,129,100,108,175,172,59/41
GMC,SIERRA 1500 CREW CAB S/BOX 2WD,13,573,203,188,365,2293,136,304,44,89,129,100,108,175,172,56/44
GMC,SIERRA 1500 CREW CAB S/BOX 4X4,13,573,203,188,365,2378,136,304,44,89,129,100,108,175,172,58/42
GMC,SIERRA 1500 CREW CAB S/BOX DENALI,13,573,203,188,365,2420,136,304,44,89,129,100,108,175,172,58/42
GMC,SIERRA 1500 DOUBLE CAB M/BOX 2WD,13,573,203,188,365,2250,136,304,44,89,129,100,108,175,172,58/42
GMC,SIERRA 1500 DOUBLE CAB M/BOX 4X4,13,573,203,188,365,2360,136,304,44,89,129,100,108,175,172,59/41
GMC,SIERRA 1500 REG CAB L/BOX 2WD,13,559,203,187,338,2071,136,283,44,89,129,100,120,175,172,58/42
GMC,SIERRA 1500 REG CAB L/BOX 4X4,13,559,203,187,338,2184,136,283,44,89,129,100,120,175,172,59/41
GMC,SIERRA 1500 REG CAB M/BOX 2WD,13,511,203,188,302,1990,136,234,44,89,129,100,108,175,172,58/42
GMC,SIERRA 1500 REG CAB M/BOX 4X4,13,511,203,188,302,2080,136,234,44,89,129,100,108,175,172,60/40
GMC,SIERRA 2500HD CREW CAB L/BOX 2WD,07,644,203,198,426,2816,132,366,46,86,133,100,117,174,171,N/A
GMC,SIERRA 2500HD CREW CAB L/BOX 4X4,07,644,203,198,426,2991,132,366,46,86,133,100,117,174,171,N/A
GMC,SIERRA 2500HD CREW CAB M/BOX 2WD,07,596,203,198,391,2791,132,319,46,86,133,100,105,174,171,N/A
GMC,SIERRA 2500HD CREW CAB M/BOX 4X4,07,596,203,198,391,2918,132,319,46,86,133,100,105,174,171,N/A
GMC,SIERRA 2500HD CREW CAB M/BOX DENALI,07,596,203,198,391,2991,132,319,46,86,133,100,105,174,171,N/A
GMC,SIERRA 2500HD REG CAB L/BOX 2WD,07,556,203,198,338,2625,132,278,46,86,133,100,117,174,171,N/A
GMC,SIERRA 2500HD REG CAB L/BOX 4X4,07,556,203,198,338,2748,132,278,46,86,133,100,117,174,171,N/A
GMC,SIERRA 3500 CREW CAB L/BOX 2WD DRW,07,644,244,198,426,3076,132,366,46,86,133,100,117,174,N/A,N/A
GMC,SIERRA 3500 CREW CAB L/BOX 2WD SRW,07,644,203,198,426,2899,132,366,46,86,133,100,117,174,171,N/A
GMC,SIERRA 3500 CREW CAB L/BOX 4X4 DRW,07,644,244,198,426,3225,132,366,46,86,133,100,117,174,N/A,N/A
GMC,SIERRA 3500 CREW CAB L/BOX 4X4 DRW DENALI,07,644,244,198,426,3284,132,366,46,86,133,100,117,174,N/A,N/A
GMC,SIERRA 3500 CREW CAB L/BOX 4X4 SRW,07,644,203,198,426,3054,132,366,46,86,133,100,117,174,171,N/A
GMC,SIERRA 3500 CREW CAB M/BOX 2X4 SRW,07,596,203,198,391,2866,132,319,46,86,133,100,105,174,171,N/A
GMC,SIERRA 3500 CREW CAB M/BOX 4X4 SRW,07,596,203,198,391,2998,132,319,46,86,133,100,105,174,171,N/A
GMC,SIERRA 3500 CREW CAB M/BOX 4X4 SRW DENALI,07,596,203,198,391,3049,132,319,46,86,133,100,105,174,171,N/A
GMC,SIERRA 3500 REG CAB L/BOX 2WD DRW,07,556,244,198,338,2802,132,278,46,86,133,100,117,174,N/A,N/A
GMC,SIERRA 3500 REG CAB L/BOX 2WD SRW,07,556,203,198,338,2619,132,278,46,86,133,100,117,174,171,N/A
GMC,SIERRA 3500 REG CAB L/BOX 4X4 DRW,07,556,244,198,338,2960,132,278,46,86,133,100,117,174,N/A,N/A
GMC,SIERRA 3500 REG CAB L/BOX 4X4 SRW,07,556,203,198,338,2763,132,278,46,86,133,100,117,174,171,N/A
GMC,TERRAIN SLE/SLT/DENALI 4DR SUV AWD,10,471,185,169,286,1823,123,172,35,89,108,90,95,158,157,56/44
GMC,TERRAIN SLE/SLT/DENALI 4DR SUV FWD,10,471,185,169,286,1748,123,172,35,89,108,90,95,158,157,57/43
GMC,YUKON 4DR SUV 4WD SLE/SLT/DENALI,07,513,201,196,295,2583,132,199,46,95,134,100,120,173,171,52/48
GMC,YUKON 4DR SUV RWD SLE/SLT,07,513,201,195,295,2480,132,199,46,95,134,100,120,173,171,52/48
GMC,YUKON-XL 4DR SUV 4WD SLE/SLT/DENALI,07,565,201,196,330,2675,132,251,46,95,135,100,134,173,171,50/50
GMC,YUKON-XL 4DR SUV RWD SLE/SLT,07,565,201,195,330,2575,132,251,46,95,135,100,134,173,171,50/50
HONDA,ACCORD EX/EX-L NAVI 2DR COUPE,13,480,185,144,272,1509,130,62,33,81,110,98,110,158,158,61/39
HONDA,ACCORD EX-L V6 2DR COUPE,13,480,185,144,272,1603,130,62,33,81,110,98,110,158,158,62/38
HONDA,ACCORD EX-L V6/TOURING V6 4DR SEDAN,13,486,185,147,278,1631,129,54,35,80,114,96,112,158,158,62/38
HONDA,ACCORD HYBRID 4DR SEDAN,14,488,185,146,278,1636,130,55,35,80,114,97,113,158,159,61/39
HONDA,ACCORD LX/SPORT/EX-L/TOURING 4DR SEDAN,13,486,185,147,278,1496,129,54,35,80,114,96,112,158,158,61/39
HONDA,CIVIC 2DR COUPE LX/EX/EX-L NAVI,14,452,175,140,262,1304,110,56,29,79,113,96,94,150,152,61/39
HONDA,CIVIC 2DR COUPE Si,14,452,175,140,262,1361,110,56,29,79,113,96,94,150,152,61/39
HONDA,CIVIC DX 4DR SEDAN,13,456,175,144,267,1230,109,51,33,80,116,93,96,150,152,61/39
HONDA,CIVIC HYBRID 4DR SEDAN,12,450,175,144,267,1305,105,50,31,78,106,89,94,150,152,59/41
HONDA,CIVIC LX/EX 4DR SEDAN,13,456,175,144,267,1284,109,51,33,80,116,93,96,150,152,61/39
HONDA,CIVIC TOURING/Si 4DR SEDAN,13,456,175,144,267,1369,109,51,33,80,116,93,96,150,152,61/39
HONDA,CROSSTOUR 4DR HATCHBACK EX-L/EX-L NAVI AWD,10,500,190,167,281,1864,139,118,35,80,111,103,116,165,164,58/42
HONDA,CR-V 4DR SUV AWD LX/EX/EX-L/TOURING,12,453,182,164,262,1583,106,162,40,85,109,92,100,156,156,58/42
HONDA,CR-V 4DR SUV FWD LX/EX,12,453,182,164,262,1526,106,162,40,85,109,92,100,156,156,58/42
HONDA,CR-Z 2 DR HATCHBACK,11,408,174,139,244,1229,107,20,31,80,100,95,69,152,150,59/41
HONDA,FIT 4DR HATCH FWD DX/LX/SPORT,09,411,170,152,250,1163,87,138,43,81,109,92,70,150,147,62/38
HONDA,ODYSSEY 4DR MINIVAN EX-L RES/EX-L NAVI/TOURIN,11,515,201,174,300,2067,99,212,43,90,132,94,120,172,173,56/44
HONDA,ODYSSEY 4DR MINIVAN LX/SE/EX/EX RES,11,515,201,174,300,2030,99,212,43,90,132,94,120,172,173,56/44
HONDA,PILOT 4DR SUV AWD LX/EX/EX-L/TOURING,09,485,199,185,278,2068,109,205,44,87,132,95,113,170,170,55/45
HONDA,PILOT 4DR SUV FWD LX,09,485,199,185,278,1956,109,205,44,87,132,95,113,170,170,55/45
HONDA,RIDGELINE 4DR PICKUP AWD DX/SPORT/SPECIAL EDI,05,525,195,179,310,2051,112,278,40,83,120,96,120,170,170,58/42
HYUNDAI,ACCENT 4DR HATCHBACK GL/GLS (auto),11,412,170,145,257,1195,104,130,37,79,105,82,73,149,149,62/38
HYUNDAI,ACCENT 4DR HATCHBACK L/GL/GLS (manual),11,412,170,145,257,1154,104,130,37,79,105,82,73,149,149,62/38
HYUNDAI,ACCENT 4DR SEDAN GL/GLS (auto),11,437,172,145,257,1180,103,50,36,79,106,82,97,147,149,62/38
HYUNDAI,ACCENT 4DR SEDAN L (manual),11,437,172,145,257,1125,103,50,36,79,106,82,97,147,149,62/38
HYUNDAI,ELANTRA 4DR SEDAN L/GL/GLS/LIMITED,14,455,178,145,270,1305,104,50,33,80,114,87,99,156,158,62/38
HYUNDAI,ELANTRA COUPE 2DR GLS/SE,12,454,178,145,270,1262,104,49,32,80,114,86,98,155,156,61/39
HYUNDAI,ELANTRA GT 5DR GL/GLS/SE,12,429,178,145,264,1295,105,131,36,81,108,88,77,155,156,61/39
HYUNDAI,EQUUS 4 DR SEDAN SIGNATURE/ULTIMATE,11,516,189,149,305,2070,139,65,38,83,116,89,123,162,163,52/48
